Smiles,Nr. of heavy atoms,mols,Formal Charge,Nr_of_wildcards
*c1nn2nnnc2n(*)c1=O,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b244a0>,0,2
*c1cc2c(cc1*)SC1=C(SC(=C3SC4=C(OCCO4)S3)S1)S2,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b250e0>,0,2
*c1ccc2c(C=Nc3ccc([N+](=O)[O-])cc3C)c(*)sc2c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25070>,0,2
*c1cc([N+](=O)[O-])cc(C)c1N=Cc1c(*)sc2ccccc12,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b255b0>,0,2
*c1ccnc(NN=Cc2cccc(*)c2O)n1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24ba0>,0,2
*c1ccc(C=NNc2nccc(*)n2)c(O)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24dd0>,0,2
*c1ccc([As](SC(O)=S)[S+]=C(O)[S-])c(*)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24a50>,0,2
*c1ccc([As](SC(O)=S)[S+]=C(O)[S-])cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24e40>,0,2
*c1ccc(*)c2c1C(=O)NC2c1ccccc1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25000>,0,2
*c1oc2cc(C)cc(O)c2c(=O)c1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24890>,0,2
*c1ccc(*)c2c1OC(C1OCCCO1)C2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25620>,0,2
*c1ccc2c(c1)CC1(C)C(=O)N(C)c3c(*)c(C)cc-2c31,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b257e0>,0,2
*c1ccc2c(c1)-c1cc(C)c(*)c3c1C(C)(C2)C(=O)N3C,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25850>,0,2
*c1cc(*)c2c(c1)[s+]c([S-])n2C(=S)N(C)C,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24040>,0,2
*c1c(C)c2c(c(*)c1O)OC(=O)CC2c1ccc(O)cc1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25770>,0,2
*c1cc(=O)n(*)c2ccc(Br)cc12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24510>,0,2
*c1cc(Br)cc(*)c1C([O-])=[SH+],10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b246d0>,0,2
*C(=O)c1c(*)nc(C)c(C#N)c1C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24430>,0,2
*c1cc(*)c2c(c1)CC1CCCNC1C2(C)C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25700>,0,2
*c1c(C([O-])=[SH+])ccc([N+](=O)[O-])c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24970>,0,2
*c1cc(*)c2c(c1)C1CC1OC2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b240b0>,0,2
*c1cc(*)cc(C2=C([Si](C)(C)C)OC3CC3([Si](C)(C)C)C2)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b262d0>,0,2
*c1ccc(*)c(C2=C([Si](C)(C)C)OC3CC3([Si](C)(C)C)C2)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26260>,0,2
*c1cccc(*)c1C1=[S+]C2(SC3C=CC2CC3)C(C)(C)[N-]1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26180>,0,2
*c1ccc(C2=[S+]C3(SC4C=CC3CC4)C(C)(C)[N-]2)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b261f0>,0,2
*c1cc(*)c2c(c1)C1(c3ccccc3-2)C2C(=O)N3COCC3C21,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26500>,0,2
*c1ccc2c(c1)C1(c3cc(*)ccc3-2)C2C(=O)N3COCC3C21,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26570>,0,2
*c1nc2ccccc2c(=O)n1-n1c(*)nc2ccccc2c1=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26490>,0,2
*c1cccc(C=Nc2c(C)n(C)n(*)c2=O)c1O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25690>,0,2
*c1cn(N=C(C)c2ccccc2)c(=O)nc1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24f90>,0,2
*c1cccc(*)c1S(=O)(=O)C#Cc1ccc(Br)cc1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25ee0>,0,2
*c1ccc(*)c(S(=O)(=O)C#Cc2ccc(Br)cc2)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26110>,0,2
*c1ccc(C2OC(C)(C)c3ccccc32)c(*)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25cb0>,0,2
*c1ccc(C2OC(C)(C)c3ccccc32)cc1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b265e0>,0,2
*c1cc(*)n2c(c1)cc1ccccc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24200>,0,2
*c1c2ccccc2n2c(*)cccc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24660>,0,2
*c1ccn2c(c1)c(*)c1ccccc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b249e0>,0,2
*c1ccc(*)c2c1SC1=NSc3nc4nonc4nc3N12,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26ab0>,0,2
*c1noc(=O)n1*,6,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b269d0>,0,2
*c1cccc2c(=NC)c3cccc(*)c3n(C)c12,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b258c0>,0,2
*c1ccc2c(c1)c(=NC)c1cccc(*)c1n2C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26650>,0,2
*c1c(Br)c2c(*)c(Br)c1CSCc1cc(F)c(cc1F)CSC2,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26b90>,0,2
*c1cc2cccc(*)c2[nH]c1=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b254d0>,0,2
*c1cc(=O)[nH]c2c(*)cccc12,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24350>,0,2
*c1ccc(*)c2c1=NC(=[SH+])CC=2[O-],12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b251c0>,0,2
*c1ccc(*)c(S(=O)(=O)NNCCC)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26730>,0,2
*c1cccc(S(=O)(=O)NNCCC)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b267a0>,0,2
*c1cc(S(=O)(=O)N2CCCO2)cc(*)c1C,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26880>,0,2
*c1ccc(*)c2c1C(=O)C1CCN2O1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24b30>,0,2
*c1cc2c(cc1*)SC(=C1Sc3cc4c(cc3S1)OCO4)S2,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27610>,0,2
*c1nc(*)c(Br)c(N)n1,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b25540>,0,2
*c1cccccc1=NS(=O)(=O)c1cccc2c(*)cccc12,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b277d0>,0,2
*c1ccccc1C(=NOC)c1c(Br)ccc(*)c1Br,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27680>,0,2
*c1cccc(C(=NOC)c2c(Br)ccc(*)c2Br)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b276f0>,0,2
*C=C1c2ccc(*)cc2NC1C,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26c00>,0,2
*c1cc(*)c2c(c1)NC(C)C2=C,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26c70>,0,2
*c1cc(Cl)cc(*)c1B1OCCO1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b273e0>,0,2
*c1cc(*)c(C=NNC=O)c(O)c1F,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27760>,0,2
*C(=NNC=O)c1ccc(*)c(F)c1O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27840>,0,2
*c1cc([N+](=O)[O-])cc(*)c1C1=NCC(=O)O1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27990>,0,2
*c1cc(=C([O-])O)c2c(c1*)[S+]=C[N-][S+]=2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b278b0>,0,2
*c1cc(NN=C(C(C)=O)C(C)=O)cc(*)c1[SH](=O)=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27bc0>,0,2
*c1cc(F)c(*)c(C)c1N,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26b20>,0,2
*c1ccc(*)c([Si](O)(c2ccccc2)c2ccccc2)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27ed0>,0,2
*c1cc(*)cc([Si](O)(c2ccccc2)c2ccccc2)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27f40>,0,2
*c1cc2c3c(c1*)C(C)NCCC3C(=O)N2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27b50>,0,2
*c1cn2ncccc2c1*,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27370>,0,2
*c1oc2cccc(O)c2c(=O)c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27c30>,0,2
*c1ccc2occ(*)c(=O)c2c1O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27e60>,0,2
*c1c([N+](=O)[O-])c(C)c2ccc(C)cc2c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b27140>,0,2
*c1oc(*)c2c1c(=O)n(C)c1ccccc21,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b263b0>,0,2
*c1ccccc1C1=Cc2cccc(*)c2Cc2ccccc21,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26a40>,0,2
*c1ccc2c(c1)C(c1ccccc1*)=Cc1ccccc1C2,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26420>,0,2
*c1cccc(C2=CC(=O)OCCCO2)c1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b26030>,0,2
*c1ccc(*)c(C2=CC(=O)OCCCO2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b24f20>,0,2
*c1ccc(*)c2c1N(C)C1C3CC4CCN3CCC21C4,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b274c0>,0,2
*c1ccc2c(*)ccc3c2c1C1C2OC(c4ccccc42)C31,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b285f0>,0,2
*c1cc2c3c(cccc3c1*)C1C3OC(c4ccccc43)C21,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28660>,0,2
*c1ccc(*)c2c1OCC1(CC(c3ccc(Cl)cc3)=NO1)C2=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28900>,0,2
*c1ncc(C)c(*)n1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28f20>,0,2
*c1cc2c([s+]c3ccccc3[n+]2CCCCCl)c(*)c1N([O-])[O-],22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28d60>,0,2
*c1cccc2c1[s+]c1c(*)c(N([O-])[O-])ccc1[n+]2CCCCCl,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28cf0>,0,2
*c1ccc([S+]([O-])O)c(*)c1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b284a0>,0,2
*c1ccc([S+]([O-])O)cc1*,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28270>,0,2
*c1cc2ccc(O)c(*)c2oc1=O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28200>,0,2
*c1cc(O)c(*)c2oc(=O)ccc12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b283c0>,0,2
*c1c(Cl)cc2c(c1*)NC(=O)C21CCN(C)C1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b286d0>,0,2
*c1cc(*)c2c(c1)C(=O)OCC2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28350>,0,2
*c1cc(C(=C)c2ccc([N+](=O)[O-])c(*)c2)ccc1O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29000>,0,2
*c1cc(C(=C)c2ccc([N+](=O)[O-])cc2*)ccc1O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29070>,0,2
*c1cc2oc(C)c([S+]([O-])c3ccc(F)cc3)c2cc1*,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29150>,0,2
*c1cc(Br)c2c(c1*)=NC1(CCCCC1)N=2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28c10>,0,2
*c1cc(O)c(C2=NC(C)(C)C(=NO)O2)c(*)c1Cl,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28430>,0,2
*C(=O)C1=CNCCc2ccc(*)cc21,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b287b0>,0,2
*C1=C(C=O)c2cc(*)ccc2CCN1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28120>,0,2
*c1[n-]c(Br)c(*)[s+]1,6,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b289e0>,0,2
*c1cc2c(c(*)c1F)CCC(C)N2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28040>,0,2
*c1cccc(C(=NCC=O)c2ccccc2*)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b291c0>,0,2
*c1ccc(C(=NCC=O)c2ccccc2)c(*)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29230>,0,2
*c1cc(N2CSC(C(F)(F)F)=N2)c(*)cc1C,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b290e0>,0,2
*c1cc2c(cc1*)C1CCC3(C)C(=CCC3O)C1CC2,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29690>,0,2
*C1=C(c2c(*)cc(F)c(F)c2F)C(=O)C2OCC1O2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29700>,0,2
*c1cc2ccc3cccc(*)c3c2nc1Cl,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b292a0>,0,2
*c1cc2cc(*)c3ccccc3c2nc1Cl,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29310>,0,2
*c1cc(*)c2c(c1)S(=O)(=O)N1C2=C(CC)C2CCC=CC21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a2d0>,0,2
*c1ccc2c(c1*)[C-](C)[N+](=C(C#N)C#N)C2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28c80>,0,2
*c1cc(*)c2c(c1)CC(=O)N1CC=CC2C1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28f90>,0,2
*c1cccc(S(=O)(=O)CCCC=O)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b280b0>,0,2
*c1cc(*)cc(S(=O)(=O)CCCC=O)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29620>,0,2
*c1ccc2c(c1)C(=NNc1ccc(Br)c(*)c1)C(=O)C=C2N,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a650>,0,2
*c1ccc2c(c1)C(=NNc1ccc(Br)cc1*)C(=O)C=C2N,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a6c0>,0,2
*C(=C(C=O)c1ccc(*)cc1)[Si](C)(C)C,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29770>,0,2
*C(=O)C(=C[Si](C)(C)C)c1ccc(*)cc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b297e0>,0,2
*c1cc(N=C(N(C)C)N(C)C)c(*)cc1N=C(N(C)C)N(C)C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a880>,0,2
*c1oc2ccc(O)cc2c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28740>,0,2
*c1cc(*)c2c(c1)NC1CCCCN1C2=O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a340>,0,2
*c1cc(Br)c(O)c(*)c1C,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28580>,0,2
*c1cccc(*)c1PC,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28a50>,0,2
*c1ccc(PC)c(*)c1,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28190>,0,2
*c1cc(O)c(O)c(*)c1C=O,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29a10>,0,2
*c1ccc(*)c(C2=CC3=C(C=O)C(C=O)=CCCCC3=CO2)c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2ace0>,0,2
*C1=C2CCCC=C(C=O)C(C=O)=C2C=C(c2ccccc2*)O1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2ad50>,0,2
*c1ccc([S+](C(C(C)=O)=C([O-])O)c2ccccc2)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2aab0>,0,2
*c1cccc(*)c1[S+](C(C(C)=O)=C([O-])O)c1ccccc1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2ac70>,0,2
*c1cc(*)c2c(c1)C1(C#N)C3C=C(C#N)C2C2C3N=C(OC)C21,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2aea0>,0,2
*c1cc(*)cc(N(C=O)NC=O)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a3b0>,0,2
*c1cccc(N(C=O)NC=O)c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a500>,0,2
*c1ccc(C2=NNC(=S)NC2)c(*)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a7a0>,0,2
*c1cc(F)c(C2=NN(C(C)=O)CC2)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a9d0>,0,2
*c1cc(*)oc(=O)c1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28dd0>,0,2
*c1ccoc(=O)c1*,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28b30>,0,2
*c1coc(=O)cc1*,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28820>,0,2
*c1ccc(S(=O)(=O)C2=CCCCC2)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2aff0>,0,2
*c1ccc(*)c2c1CC1OCC(=O)N(O)C21,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b0d0>,0,2
*c1cnc(*)c(N)c1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29a80>,0,2
*c1cc(C2=NN(C(=O)CCC)CC2)cc(*)c1F,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b370>,0,2
*C1=C(C)C23[N-]C24Oc2ccc(Cl)c(*)c2C(=O)C4=[N+]3C=C1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b6f0>,0,2
*c1cc(Cl)c(*)c2c1OC13[N-]C14C(C)=CC=C[N+]4=C3C2=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b680>,0,2
*c1cc(*)cc(C2(C=O)Nc3ccccc3-n3cccc32)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b840>,0,2
*c1ccc(*)c(C2(C=O)Nc3ccccc3-n3cccc32)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b990>,0,2
*c1cc2cccc(*)c2c2c1OCC1CC3CSCN3C21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b610>,0,2
*c1ccc2cc(*)c3c(c2c1)C1C(CO3)CC2CSCN21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bae0>,0,2
*c1cccc(C2=NN(C)C3CN=C(C=O)C23)c1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b3e0>,0,2
*c1cc(*)cc(C2=NN(C)C3CN=C(C=O)C23)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bb50>,0,2
*c1cc(S(=O)(=O)N2CCc3ccccc3C2=O)cc(*)c1C,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bdf0>,0,2
*c1cc(*)cc([S+]([O-])C2=CCC3OCOCC3O2)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bca0>,0,2
*c1cccc([S+]([O-])C2=CCC3OCOCC3O2)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bd10>,0,2
*c1cn2c(c(*)c(C)c3ccccc32)c1C#N,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bbc0>,0,2
*c1ccc([N+]2=Cc3cc(*)ccc3O[B-]2(F)F)cc1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2be60>,0,2
*c1ccc([N+]2=Cc3cccc(*)c3O[B-]2(F)F)cc1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bed0>,0,2
*c1cc(*)c2c(c1)C=[N+](c1ccccc1)[B-](F)(F)O2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bf40>,0,2
*c1c2c(c([N+](=O)[O-])c(*)c1[N+](=O)[O-])OCOC2=O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2bd80>,0,2
*c1cc(=O)c2c(*)cc(O)cc2o1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b300>,0,2
*c1c(Cl)c(Cl)c(*)c2c1C(=O)NC2=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2af10>,0,2
*c1cccc(*)c1N(B(Br)Br)c1c(C)cc(C)cc1C,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b530>,0,2
*c1cc(*)c2[nH]c3c(c2c1)CCN1C(=O)CCC31C,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a5e0>,0,2
*c1ccc(*)c(N=C2OC3CCCCC3N(C)N2C)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2b760>,0,2
*c1cc(*)cc(N=C2OC3CCCCC3N(C)N2C)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b29540>,0,2
*c1ccc(C2CNc3cc4ccccc4c(=O)n32)cc1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b294d0>,0,2
*c1ccc(*)c(C2CNc3cc4ccccc4c(=O)n32)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a730>,0,2
*c1ccc2c(c1)N=c1c(*)cc3c(c1S2)SSN=3,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a8f0>,0,2
*c1cc2c(cc1*)Sc1c3c(ccc1=N2)=NSS3,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2a960>,0,2
*c1cc2c(c(Cl)c1*)NC(=O)C2(C=O)c1ccccc1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b28ac0>,0,2
*c1ccccc1C#Cn1c(*)nc2ccccc21,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c510>,0,2
*c1ccc(C#Cn2c(*)nc3ccccc32)cc1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c740>,0,2
*c1c(*)c1=Nc1cccc2cccc(N=c3cc3)c12,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c890>,0,2
*c1cc1=Nc1cccc2cccc(N=c3cc3*)c12,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c900>,0,2
*c1ccc2c(*)c3n(c2c1)C(=O)CC3N1CCCCC1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2cc80>,0,2
*c1cc2cc3n(c2cc1*)C(=O)CC3N1CCCCC1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2ccf0>,0,2
*c1c(*)c2ccccc2n(C)c1=O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c350>,0,2
*C1=CC(=c2ccc(*)c3c2=NO[N-]3)[S+]=C1N,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c0b0>,0,2
*C1=CC(N)=[S+]C1=c1ccc(*)c2c1=NO[N-]2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c820>,0,2
*c1cc(Cl)c(*)c2c1S(=O)([O-])=C(C#N)C(=[S+]C)N2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2cdd0>,0,2
*c1ccc(C2CCc3c2[nH]c2ccccc32)cc1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2cd60>,0,2
*c1cc(*)cc(C2CCc3c2[nH]c2ccccc32)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2ce40>,0,2
*c1nc(*)n2c1CCNC2=O,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c190>,0,2
*c1ccc(*)c2c1CC(C)C(=O)O2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c200>,0,2
*c1ccc(N=C(C=O)c2ccc(*)cc2)cc1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d070>,0,2
*c1cc([N+](=O)[O-])c(O)c(C=NNC(N)=S)c1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d0e0>,0,2
*c1ccc(Cl)cc1C(=NO)c1cccc(*)c1F,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2cc10>,0,2
*c1ccc(F)c(C(=NO)c2cc(Cl)ccc2*)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d150>,0,2
*c1ccc2c(c1)-c1cccc(*)c1[Si]2(Cl)Cl,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c660>,0,2
*c1ccc2c(c1)-c1c(*)cccc1[Si]2(Cl)Cl,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c2e0>,0,2
*c1ccc(*)c2c1NC1CCCC2C1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c430>,0,2
*c1cccc2c1Oc1c(C)c3c(c(*)c1O2)C(=O)OC3,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d310>,0,2
*c1ccc2c(c1)Oc1c(*)c3c(c(C)c1O2)COC3=O,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d380>,0,2
*c1cc2c(cc1*)-c1c(c(=O)oc3ccccc13)C2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d1c0>,0,2
*c1ccc2c(c1)Cc1c-2c2cccc(*)c2oc1=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d3f0>,0,2
*c1cc(Br)c(*)c2c1OC1CNC2C1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c3c0>,0,2
*c1ccc2c(c1*)CCCC2=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2c970>,0,2
*c1cc(C2=NC(=O)CS2)cc(*)c1Cl,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2d620>,0,2
*c1ccc(N=Cc2ccco2)c(*)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7b2db60>,0,2
